periode_data,wilayah,kecamatan,kelurahan,kode_hidran,nama_hidran,longitude,latitude,alamat,kondisi
null,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008,Hidran Kota,"106,8839911","-6,1271519",Sungai Bambu Jln. Gadang  (Depan SMK Kesehatan/STKIP),Rusak Ringan
null,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008,Hidran Kota,"106,8834031","-6,1128988",Sungai Bambu Jln. Gorontalo (Depan Taman Gorontalo),Rusak Ringan
null,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008,Hidran Kota,"106,8820846","-6,134431",Sungai Bambu Jln. Gaya Motor Barat HUK Jln. Al-Jihad (Depan Asttra Daihatsu),Rusak Ringan
null,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008,Hidran Kota,N/A,N/A,Sungai Bambu Jln. Warakas HUK Sungai Bambu,Rusak Ringan
null,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008,Hidran Kota,"106,885316","-6,1408778",Sunter Agung Jln. Danau Sunter Utara (Dekat Lampu Merah 1 ),Rusak Ringan
null,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008,Hidran Kota,N/A,N/A,Sunter Agung Jln. Sungai Bambu Polsek Bank Darussalam,Rusak Ringan
null,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008,Hidran Kota,"106,8725543","-6,1430076",Sunter Agung Jln. Agung Tengah 13 (Depan TK Ka Seto ),Rusak Ringan
null,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008,Hidran Kota,N/A,N/A,Sunter Agung Jln. Danau Sunter Utara (Dekat Lampu Merah 1 ),N/A
null,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008,Hidran Kota,N/A,N/A,Sunter Agung Jln. Sunter Permai Raya Paradise (Depan  Blok B7 No. 3 CDE ),Rusak Ringan
null,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,798805","-6,171168",Jl. Mandala Utara RW. 04                                 (Depan Warkop Indomie),Rusak Ringan
null,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,79704","-6,17679",Jl. Gelong Baru Raya RW. 03                         (Depan SMP Muhammadiyah 33) ,Baik
null,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,798824","-6,166302","Jl. Tomang Utara 1 RW. 10, Tomang (Belakang Roxy Square)",Rusak Ringan
null,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,793418","-6,16672",Jalan Kyai Tapa No. 01 RW. 016                      (Depan Universitas Trisakti),Rusak Ringan
null,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,132050207008,Hidran Kota,"106,773826","-6,15245",Jl. Perdana Raya RT. 001/001                            (Depan Palyja),Rusak Ringan
null,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,132050207008,Hidran Kota,"106,776383","-6,159913",Jl. Karya Komplek Prima Indah Utama RT. 001/006,Baik
null,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,132050207008,Hidran Kota,"106,769972","-6,154985",Jl. Pangeran Tubagus Angke RT. 07/005,Rusak Ringan
null,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,132050207008,Hidran Kota,"106,778088","-6,160303",Jl. Swadaya RT. 001/006,Rusak Ringan
null,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,132050207008,Hidran Kota,"106,776016","-6,156301",Jl. Merpati Raya RT. 005/006,Rusak Ringan
null,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,132050207008,Hidran Kota,"106,777748","-6,15701",Jl. Indraloka Raya RT. 007/006                      (Depan AlfamaRT),Rusak Ringan
null,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,132050207008,Hidran Kota,"106,769981","-6,160574",Jl. Rasa Sayang Raya RT. 008/008              (Daan Mogot),Rusak Ringan
null,Jakarta Barat,Grogol Petamburan,Jelambar,132050207008,Hidran Kota,"106,781194","-6,161515",Jl. Hadiah Utama 1. Kel. Jelambar         (Samping Kantor Kelurahan Jelambar),Rusak Ringan
null,Jakarta Barat,Grogol Petamburan,Jelambar,132050207008,Hidran Kota,"106,784219","-6,16366",Jl. Hadiah Raya Kel. Jelambar                    (Blok D 3),Baik
null,Jakarta Barat,Grogol Petamburan,Jelambar,132050207008,Hidran Kota,"106,784222","-6,163667",Jl. Hadiah Utama II Kel. Jelambar,Rusak Ringan
null,Jakarta Barat,Palmerah,Palmerah,132050207008,Hidran Kota,"106,798534","-6,202271",Jl. Palmerah Utara I ,Rusak Ringan
null,Jakarta Barat,Palmerah,Palmerah,132050207008,Hidran Kota,"106,789449","-6,208451",Jl. Palmerah Barat depan Bank Capital,Rusak Ringan
null,Jakarta Barat,Palmerah,Palmerah,132050207008,Hidran Kota,"106,79715","-6,203966","Jl. Palmerah Utara No.63, RT.3/RW.6, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480",Rusak Ringan
null,Jakarta Barat,Palmerah,Palmerah,132050207008,Hidran Kota,"106,782376","-6,199077","Jl. Rw. Belong No.88, RT.6/RW.12, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530 (Depan Indomaret)",Rusak Ringan
null,Jakarta Barat,Palmerah,Kemanggisan,132050207008,Hidran Kota,"106,790137","-6,188537","Jl. Kemanggisan Ilir Raya, RT.8/RW.8, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480",Baik
null,Jakarta Barat,Palmerah,Kemanggisan,132050207008,Hidran Kota,"106,788304","-6,189462","Jl. Kemanggisan Utama 15, RT.2/RW.7, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480",Baik
null,Jakarta Barat,Palmerah,Kemanggisan,132050207008,Hidran Kota,"106,789317","-6,189565","Jl. Kemanggisan Utama No.16, RT.2/RW.7, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480",Rusak Ringan
null,Jakarta Barat,Palmerah,Kemanggisan,132050207008,Hidran Kota,"106,794501","-6,189826","Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Rusak Ringan
null,Jakarta Barat,Palmerah,Kemanggisan,132050207008,Hidran Kota,"106,795274","-6,193149","Jl. Anggrek Garuda No.G4, RT.5/RW.2, Kemanggisan, Palmerah, West Jakarta City, Jakarta 11480",Rusak Ringan
null,Jakarta Barat,Palmerah,Kemanggisan,132050207008,Hidran Kota,"106,7943","-6,1951","Jalan Anggrek Rosliana Raya No.9 Rt 09/03 RT. 9/RW. 3 Kemanggisan, RT.9/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480",Rusak Ringan
null,Jakarta Barat,Palmerah,Kemanggisan,132050207008,Hidran Kota,"106,797067","-6,196485","Jl. Letjen S. Parman Blok G No.Kav 32-34, RT.6/RW.3, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480",Rusak Ringan
null,Jakarta Barat,Palmerah,Kemanggisan,132050207008,Hidran Kota,"106,798167","-6,199229","Jl. Letjen S. Parman, RT.2/RW.3, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480",Rusak Ringan
null,Jakarta Barat,Palmerah,Kemanggisan,132050207008,Hidran Kota,"106,797002","-6,195803","Jl. Anggrek Garuda, RT.6/RW.2, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480",Rusak Ringan
null,Jakarta Barat,Palmerah,Kemanggisan,132050207008,Hidran Kota,"106,78664","-6,194024","Jl. Kemanggisan Ilir III No.37, RT.7/RW.7, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480",Rusak Ringan
null,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008,Hidran Kota,"106,909017","-6,1664569",Pegangsaan Dua  Jln. Gading Mas Raya  (Depan Apotek Rumah Sehat),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Kelapa Gading Timur,132050207008,Hidran Kota,N/A,N/A,Kelapa Gading Timur Jln. Kelapa Cengkir Raya  ,Rusak Ringan
null,Jakarta Utara,Kelapa gading,Kelapa Gading Timur,132050207008,Hidran Kota,"106,9073065","-6,1691873",Kelapa Gading Timur Jln. Kelapa Cengkir Raya Ujung  ,Rusak Ringan
null,Jakarta Utara,Kelapa gading,Kelapa Gading Timur,132050207008,Hidran Kota,N/A,N/A,Kelapa Gading Timur Jln. Kelapa Gading Putih Raya Utara (Depan Jl. Kopyor),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Kelapa Gading Timur,132050207008,Hidran Kota,"106,9025199","-6,1661683",Kelapa Gading Timur Jln. Kelapa Gading Cengkir (Dekat Kelurahan Kelapa Gading Timur),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Kelapa Gading Timur,132050207008,Hidran Kota,"106,9103119","-6,1753293",Kelapa Gading Timur Jln. Mandolin,Rusak Ringan
null,Jakarta Utara,Kelapa gading,Kelapa Gading Timur,132050207008,Hidran Kota,N/A,N/A,Kelapa Gading Timur Jln. Perintis Kemerdekaan (Depan POM Bensin),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Kelapa Gading Timur,132050207008,Hidran Kota,N/A,N/A,Kelapa Gading Timur Jln. Perintis Kemerdekaan (Depan POM Bensin),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008,Hidran Kota,"106,9159912","-6,1527667",Pegangsaan Dua Jln. Raya Pegangsaan Dua  (Depan Pom Bensin/SMA Yakobus),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008,Hidran Kota,"106,9164917","-6,1595415",Pegangsaan Dua Jln. Raya Pegangsaan Dua  (Depan AHM),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008,Hidran Kota,"106,9144298","-6,1431029",Pegangsaan Dua Jln. Raya Pegangsaan Dua  (Depan Lapangan Futsal),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008,Hidran Kota,"106,9157065","-6,1483612",Pegangsaan Dua Jln. Raya Pegangsaan Dua ,Rusak Ringan
null,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008,Hidran Kota,"106,9169567","-6,1650995",Pegangsaan Dua Jln. Raya Pegangsaan Dua (Depan Astra Autopart),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008,Hidran Kota,"106,9175433","-6,168158",Pegangsaan Dua Jln. Raya Pegangsaan Dua Kelapa Gading (Depan Pos Pemadam Pegangsaan),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008,Hidran Kota,"106,9177195","-6,170202",Pegangsaan Dua Jln. Raya Pegangsaan Dua (Depan PT. IGP),Rusak Berat
null,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008,Hidran Kota,"106,9180903","-6,1769384",Pegangsaan Dua Jln. Raya Pegangsaan Dua (Depan Akebono Break),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008,Hidran Kota,"106,918552","-6,1820356",Pegangsaan Dua Jln. Raya Pegangsaan Dua (Depan Pangkalan 07),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008,Hidran Kota,"106,9130967","-6,1774981",Pegangsaan Dua Jln. Kepu (Depan SDN  Pegangsaan Dua ),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008,Hidran Kota,"106,9143935","-6,1391465",Pegangsaan Dua Jln. Raya Pegangsaan Dua Km.3 (Depan PT. Surya Mas Gemilang),Rusak Ringan
null,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008,Hidran Kota,N/A,N/A,Pegangsaan Dua Jlln. Kepu Pegangsaan ,Rusak Ringan
null,Jakarta Utara,Pademangan,Ancol,132050207008,Hidran Kota,"106,8567307","-6,1267103",Ancol Jln. Danau Sunter Barat (Depan Pengadilan Jakarta Utara ),Rusak Ringan
null,Jakarta Utara,Pademangan,Ancol,132050207008,Hidran Kota,"106,8177426","-6,134234",Ancol Jln. Kp. Bandan (Depan Rel Kereta Api ),Rusak Ringan
null,Jakarta Utara,Pademangan,Ancol,132050207008,Hidran Kota,"106,8220591","-6,1299744",Ancol Jln. Parang Tritis ,Rusak Ringan
null,Jakarta Utara,Pademangan,Pademangan Barat,132050207008,Hidran Kota,"106,8399155","-6,1327669",Pademangan Barat  Jln. Budi Mulya (Depan Pos Pemadam ),Rusak Ringan
null,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008,Hidran Kota,"106,8546862","-6,140401",Sunter Agung  Jln. Griya Utama HUK (Depan Pintu Gerbang ),Rusak Ringan
null,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008,Hidran Kota,"106,8541071","-6,1374054",Sunter Agung  Jln. Griya Asri (Depan Rumah No. G1/11),Rusak Ringan
null,Jakarta Utara,Penjaringan,Pejagalan,132050207008,Hidran Kota,"106,7969349","-6,1370219",Penjaringan Jln. Bandengan Selatan (Jembatan Gambang I),Rusak Ringan
null,Jakarta Utara,Penjaringan,Penjaringan,132050207008,Hidran Kota,"106,805361","-6,1306558",Penjaringan Jln. Pakin (Depan Jln. Sukarela /depan Warteg),Rusak Ringan
null,Jakarta Utara,Penjaringan,Penjaringan,132050207008,Hidran Kota,"106,8088159","-6,127228",Penjaringan Jln. Pasar Ikan (Museum Bahari),Rusak Ringan
null,Jakarta Pusat,Gambir,Cideng,132050207008,Hidran Kota,"106,808278","-6,16875",Jl. Ternate Huk Jl. Biak,Rusak ringan
null,Jakarta Pusat,Gambir,Cideng,132050207008,Hidran Kota,"106,8095","-6,174139",Jl. Musi Huk Jl. Batang Hari,Rusak ringan
null,Jakarta Pusat,Gambir,Cideng,132050207008,Hidran Kota,"106,810306","-6,179167",Jl. Citarum,Rusak ringan
null,Jakarta Pusat,Gambir,Cideng,132050207008,Hidran Kota,"106,811917","-6,183639",Jl. Jatibaru Bengkel,Baik
null,Jakarta Pusat,Gambir,Cideng,132050207008,Hidran Kota,"106,804306","-6,169944",Jl. Sangau / Belakang Roxy Mas,Rusak ringan
null,Jakarta Pusat,Gambir,Cideng,132050207008,Hidran Kota,"106,806694","-6,173944",Jl. Belawan / Huk Jl. Siantar,Rusak ringan
null,Jakarta Pusat,Gambir,Cideng,132050207008,Hidran Kota,"106,8103571","6,1758066",Jl. Tanah Abang II / Isuzu,Rusak ringan
null,Jakarta Pusat,Gambir,Duri Pulo,132050207008,Hidran Kota,"106,807972","-6,165139",Jl. KH. Moch. Mansyur / Roxi,Rusak ringan
null,Jakarta Pusat,Gambir,Petojo Utara,132050207008,Hidran Kota,"106,812611","-6,163028",Jl. AM Sangaji / Pasar Petojo,Rusak ringan
null,Jakarta Pusat,Gambir,Petojo Utara,132050207008,Hidran Kota,"106,816722","-6,164861",Jl. Hasyim ashari / Gor Kemakmuran,Rusak ringan
null,Jakarta Pusat,Gambir,Petojo Utara,132050207008,Hidran Kota,"106,814722","-6,169833",Jl. AM Sangaji / Bank Royal,Rusak ringan
null,Jakarta Pusat,Gambir,Petojo Utara,132050207008,Hidran Kota,"106,81925","-6,169111",Jl. Suryo pranoto /Golden Truly,Rusak ringan
null,Jakarta Pusat,Gambir,Petojo Selatan,132050207008,Hidran Kota,"106,81575","-6,174056",Jl. Petojo Sabangan/ Samping CPM,Rusak ringan
null,Jakarta Pusat,Gambir,Petojo Selatan,132050207008,Hidran Kota,"106,815778","-6,176917",Jl. Tanah Abang III / Huk Kesehatan,Rusak ringan
null,Jakarta Pusat,Gambir,Petojo Selatan,132050207008,Hidran Kota,"106,81775","-6,179444",Jl. Tanah Abang V / Huk. Jl. Abdul Muis,Baik
null,Jakarta Pusat,Gambir,Petojo Selatan,132050207008,Hidran Kota,"106,819861","-6,172361",Jl. Tanah Abang I / Pos Walikota,Rusak ringan
null,Jakarta Pusat,Gambir,Petojo Selatan,132050207008,Hidran Kota,"106,818","-6,17",Jl. Tanah Abang I / Huk Jl. Suryopranoto,Rusak ringan
null,Jakarta Pusat,Gambir,Petojo Selatan,132050207008,Hidran Kota,"106,815083","-6,170417",Jl. Suryo pranoto / Huk Kesehatan,Rusak ringan
null,Jakarta Pusat,Gambir,Kebon Kelapa,132050207008,Hidran Kota,"106,826778","-6,162833",Jl. Pecenongan Raya / Pospol,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,830889","-6,172306",Jl. Perwira / Masjid Istiqlal,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,831389","-6,176917",Jl. Ridwan Rais / Gereja Immanuel,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,833917","-6,182528",Jl. Ridwan Rais / Huk Patung Tani,Baik
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,832111","-6,176028",Jl. Pejambon Gakari,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,836278","-6,169278",Jl. Lapangan Banteng Timur,Rusak berat
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,83875","-6,170139",Jl. Dr. Wahidin Raya,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,838139","-6,167056",Jl. Budi Utomo,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,823139","-6,168861",Jl. Veteran IV,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,823278","-6,169917",Jl. Veteran IV,Rusak Berat
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,82725","-6,171361",Jl. Medan Merdeka Utara,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,824639","-6,171361",Jl. Medan Merdeka Utara,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,825333","-6,167833",Jl. Veteran III,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,825417","-6,169278",Jl. Veteran III,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,825556","-6,170361",Jl. Veteran III,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,824028","-6,167611",Jl. Veteran Raya,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,824028","-6,167611",Jl. Veteran Raya,Rusak ringan
null,Jakarta Pusat,Gambir,Gambir,132050207008,Hidran Kota,"106,824028","-6,167611",Jl. Veteran Raya,Rusak ringan
null,Jakarta Pusat,Johar Baru, Tanah Tinggi,132050207008,Hidran Kota,"106,846278","-6,177222",Jl. Tanah Tingi V  / Samping Kantor RW. 02 / HUK Tanah Tinggi I,Baik
null,Jakarta Pusat,Johar Baru, Tanah Tinggi,132050207008,Hidran Kota,"106,848028","-6,177111",Jl. Baladewa huk Tanah Tinggi IV ,Rusak Ringan
null,Jakarta Pusat,Johar Baru, Tanah Tinggi,132050207008,Hidran Kota,"106,851694","-6,177306",Jl. Sal. PHB Baladewa / Huk Pulo Gundul,Rusak Ringan
null,Jakarta Pusat,Johar Baru,Tanah Tinggi,132050207008,Hidran Kota,"106,850667","-6,183056",Jl. Pulo Gundul / depan indomaret kali sentiong,Rusak Berat
null,Jakarta Pusat,Johar Baru,Tanah Tinggi,132050207008,Hidran Kota,"106,851278","-6,185722",Jl. Kramat Pulo gundul Huk Kramat Pulo Gundul  IV,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,132050207008,Hidran Kota,"106,861639","-6,176056",Jl.Cempaka Putih Raya No.23 - Depan Indomaret,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,132050207008,Hidran Kota,"106,860278","-6,1735",Jl.Jend.Soeprapto - Depan PT.Telkom,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,132050207008,Hidran Kota,"106,859556","-6,180111",Jl.Pangkalan Asem / Pasar Gembrong,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,132050207008,Hidran Kota,"106,86375","-6,187972",Jl.Mardanih Raya - Lampu Merah - Cempaka Putih Barat,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Barat,132050207008,Hidran Kota,"106,862694","-6,173472",Jl.Cempaka Putih Barat III - Pasar Cempaka Putih,Rusak Berat
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,8685","-6,176194",Jl.Cempaka Putih Raya - Depan Ruko 40 C 2,Rusak Berat
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,874889","-6,17675",Jl.Cempaka Putih Raya 120 - Hotel Kawanua Aero Hotel,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,870389","-6,170167",Jl.Cempaka Putih Tengah I - RS.Islam,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,8655","-6,176222",Jl.Cempaka Putih XVI - HUK Cempaka Putih Raya,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,870472","-6,174",Jl.Cempaka Putih Tengah XVII - Depan Kantor Lurah Cempaka Putih Timur,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,874194","-6,181806",Jl.Cempaka Putih Timur XXIII Belakang Kantor Mahkamah Agung,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,874056","-6,178333",Jl.Cempaka Putih Timur XVII - Depan Rumah No.2 E,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,874167","-6,179278",Jl.Cempaka Putih Timur XXIV - Depan Rumah No.62,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,868333","-6,169806",Jl.Jend.Soeprapto - Bank PANIN,Rusak Berat
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,872278","-6,168056",Jl.Jend.Soeprapto - Depan PT.KALBE FARMA,Rusak Berat
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,87375","-6,167472",Jl.Jend.Soeprapto - Depan PT.ASKES,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,871056","-6,168556",Jl.Jend.Soeprapto - Depan PT.Ziebart,Rusaak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,866028","-6,170889",Jl.Jend.Soeprapto - Halte Bus Ruko,Rusak Berat
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,875333","-6,18375",Jl.Jend.Ahmad Yani Depan Pos Polisi,Rusak Berat
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,875306","-6,185417",Jl.Jend.Ahmad Yani AUTOTREND - Depan Showroom Hino,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Cempaka Putih Timur,132050207008,Hidran Kota,"106,87175","-6,184139",Jl.Rawasari Timur - Depan Masjid An Nizom,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Rawasari,132050207008,Hidran Kota,"106,86775","-6,189083",Jl.Percetakan Negara - Jl.i,Rusak Berat
null,Jakarta Pusat,Cempaka Putih,Rawasari,132050207008,Hidran Kota,"106,866528","-6,186917",Jl.Percetakan Negara - Jl.Bacang,Rusak Berat
null,Jakarta Pusat,Cempaka Putih,Rawasari,132050207008,Hidran Kota,"106,866444","-6,189806","Jl.Percetakan Negara - Jl.Bacang,Depan Rumah No.4",Rusak Berat
null,Jakarta Pusat,Cempaka Putih,Rawasari,132050207008,Hidran Kota,"106,865056","-6,187528",Jl.Percetakan Negara - Jl.Sayuti,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Rawasari,132050207008,Hidran Kota,"106,860861","-6,188972",Jl.Percetakan Negara - Depan LP Salemba,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Rawasari,132050207008,Hidran Kota,"106,85875","-6,192639",Jl.Percetakan Negara V - Percetakan Negara VIII,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Rawasari,132050207008,Hidran Kota,"106,860972","-6,193806",Jl.Pramuka Pasar Genjing - Hotel Puri Mega,Rusak Ringan
null,Jakarta Pusat,Cempaka Putih,Rawasari,132050207008,Hidran Kota,"106,867694","-6,192167",Jl.Pramuka - Depan Bengkel Katulistiwa,Rusak Berat
null,Jakarta Pusat,Cempaka Putih,Rawasari,132050207008,Hidran Kota,"106,871556","-6,191806",Jl.Pramuka Komplek Angkatan Laut,Rusak Ringan
null,Jakarta Pusat,Kemayoran,Gunung Sahari Selatan,132050207008,Hidran Kota,"106,846222","-6,156528",Jl. Angkasa samping Kantor PPKK lama,Rusak Ringan
